,CAD.USD,GBP.USD,EUR.USD,CHF.USD,JPY.USD
39,0.07315328261617103,0.1255413370977749,0.5921917532882868,0.5885526897543001,0.10210745117844428
40,-0.30247204735113215,-0.5570126679681814,-0.9711305258803034,-0.7429655843504349,0.2513381491431154
41,0.005213794226965232,-0.8068552978949195,0.47486288194321913,0.2912036196552901,0.35781432630414234
42,0.10256931975788743,0.14562051527688163,-0.05707691886195985,0.1366949600414156,-0.1381554114622421
43,-0.17468385836802733,-0.052545859441999195,-0.17773657799356649,-0.020094311193287886,0.01616365005853706
44,-0.4462705660490215,-0.38934811145799514,-0.6600124895340065,-1.0076940916446948,0.031706579468476714
45,0.12928323037802653,0.6304468327906686,0.27616232777418726,0.4158248810471755,-0.17365084004183112
46,0.14830527796479862,0.6361779238396674,0.44655235089342626,0.5693337659842305,-0.2564761342380655
47,0.16601570809035535,-0.10573744854539707,0.09745390355963846,0.1218781938006622,-1.1154708060910625
48,-0.05558455068891713,-0.39719426066651464,-0.2937753285052862,-0.25122824868857296,-0.15983240122763567
49,0.16074489432954603,0.06284469723601799,0.10336384767123732,0.0267535826936529,0.009374482127634406
50,-0.1677098779025367,0.028840741476465752,-0.12752393769114093,0.015721504990196387,0.1350933408689428
51,-0.33230750282760957,-0.16357262831665342,0.2642225101603955,0.19268437909749772,-0.4075083837277232
52,-0.38046082402443293,0.823602365283231,1.5576114836398713,1.2584713085487338,0.49783972702221707
53,0.1096162959194014,-0.6997939003609701,-0.2568834876425825,-0.4110739488637382,-0.40422398644643603
54,0.4137428922131288,-0.11420786440751902,-0.9997351791535056,-0.7732074518900774,0.06798917159935179
55,0.4528071383733372,-0.3180245749227589,-1.724480309264776,-1.7345697731618324,0.908995392144441
56,-0.06730560389462963,0.05588474216343289,0.2635253857845361,0.18637317464798536,-0.16891389002584095
57,-0.10388131028620605,-0.027451759714203224,-0.005706624542852337,-0.013088665764791169,-0.024985525180883685
58,-0.14906111179928763,0.04570909975911944,-0.26222211807866613,-0.14715183608422888,0.7944989760288871
59,0.14834390808057493,-1.0440974259289306,-0.6990108318001049,-0.6110020192191115,-0.7610391778471403
60,0.06780912588206073,0.6702876619591219,0.9288679403499964,0.8403293824491981,2.956479679939615
61,-0.5349700601170314,-0.7223077782709775,-0.9785533272643524,-0.8685907080718548,-1.084314222355318
62,0.3694694174938034,0.14167872783936158,-0.42144846123167234,-0.439841479907363,0.26459847553587656
63,-0.041425796265039276,-0.008706876251272757,0.17641819030836386,-0.10387576259706423,-0.21227468187065113
64,0.05550563133844468,0.035676679749552236,-0.23940545648552117,-0.0642403639990132,0.08522654504223956
65,-0.1549856260350356,-0.24957667631121594,0.08849646385359823,0.009520465081967282,0.3784149451712035
66,-0.18747427539053385,0.4126200322591946,0.01652796563117207,0.11686367174262897,1.1883491527094476
67,-0.049468681415734586,0.0301713443602369,0.1878332941863879,0.2198928552208277,-0.15727301749603098
68,-0.022427897176526428,-0.005530109016846779,0.5066586980581913,0.45598175696186183,-0.47400157486703903
69,-0.07169929816958957,-0.3649161596580181,-0.34258621388923477,-0.491247781995481,0.4714802523301621
70,0.07962238048006043,0.24802899473599516,0.03168127222868965,0.0012933390185181776,-0.1334441669889106
71,-0.026391511146947273,-0.1417510143286359,-0.1405753868625921,-0.044667599600412514,0.015225935288259388
72,-0.32130288864217543,0.20579201026482513,0.2007790654827194,0.08908952881495064,0.6478488796736458
73,-0.15183892759169582,-0.23024387927215795,0.3198186308772042,0.29016011298846833,0.3668504607524756
74,-0.12485844290617829,-0.2043431580946752,-0.004996046365447024,-0.05333734410896912,-0.05430268460759399
75,-0.37999177117535055,0.20831797307600455,0.3276300830175847,0.40132145506459826,-0.34642467009860517
76,0.2687286446008661,-0.10709005120638794,-0.01379260421729036,0.06757660275115687,-1.0742165661571705
77,-0.030641371930373223,0.010307039090805941,-0.011656672042237352,-0.014502483088792248,0.1512074026780812
78,-0.07602490680211159,0.048433082827248335,0.06630983636250296,-0.000546593269123576,-0.11748980799283776
79,0.10973496510979124,-0.3980068812974474,0.05584971186931265,0.0657554123665642,0.47123501384401617
80,-0.0009490132307755951,0.28510414121805167,-0.9304283692815803,-0.919560668457033,-0.5691689258322746
81,-0.06317204053467405,0.2974584152413736,-0.2675494005804692,-0.04154432649470807,0.0060126035247837495
82,-0.02447264090251993,0.5181378858064367,1.1754152142468084,1.691729242914206,-0.3318608621126618
83,0.4863397781563897,0.4182343068989765,0.4494210075506066,1.2144185581895621,0.04922474562419265
84,-0.06424256256711564,-0.15105246466028277,-0.09496652393146893,-0.17067772442545773,0.004153309813986703
85,0.04134221266713558,0.00806437950098448,-0.05685751968352484,-0.01678299528243791,0.38743834300132834
86,0.12348653076765777,-0.47273713096191994,-1.1753866282745298,-1.2977190393895508,0.1694947180405816
87,0.47728152442185373,0.20196246296380177,-0.24988136248374748,-0.45322246781340647,0.8072545469642504
88,-0.32728418685967564,0.3982975663080546,-1.0690751571323545,-1.1523736098498762,0.12264687634486736
89,0.22013642409196274,-0.028700316144270432,1.2610815596219518,1.2527042271655588,0.09766504718748002
90,0.30785997379292324,-0.2852937116318682,-0.7895487191383848,-0.5643948001353596,3.07608214822857
91,-0.11755922366718885,0.04351621815876197,0.13685482219850573,0.051229424191667754,-1.030968205781633
92,0.09369868643572407,-0.0023702447907059166,0.028582257620903582,-0.000546593269123576,0.01878775327397038
93,-0.07158776313451193,0.3493885491791415,0.15559084876976148,0.8651101405414368,-1.7130723745280658
94,-0.09668590576648979,-0.0609326073041501,0.45042477124726377,0.6876631048605795,0.16322545557015386
95,0.12648565898776676,-0.8724253274146276,0.07035948102308454,0.06802360809814878,0.031943394521643215
96,-0.1913052252861607,-0.059578090462056726,-0.5663200608045624,-0.2000458575948924,0.17353018011400587
97,-0.2999599152437,-0.04465599544084,-0.3450406469835396,-0.3392435056402543,-0.7293634153879078
98,0.09636690842694154,0.010270142219021715,0.05460705464757914,0.04274010892481541,0.2205582011272582
99,-0.09733539900845156,-0.0023702447907059166,0.0781068903864239,-0.016983148167237373,-0.07838880626000791
100,-0.31209174485457347,0.33322147305898664,0.714934197261513,0.5110450642590758,-0.9361416753378985
101,-0.07875067201830795,0.02379859061050542,-0.43375398516585495,-0.42160201389474267,-0.39512905717250224
102,0.056242889449131445,0.13530506147555244,-0.05297629587597862,-0.15429617596512818,1.2069409136231892
103,-0.6080756386203259,-0.021268897816276767,-0.3678111907209959,-0.15780245725423234,-0.1442213368664593
104,-0.20595918786988615,-0.016009724219686397,0.6875311865486814,0.9109569834064566,0.9488097983636977
105,0.15111638782806436,-0.00027399157270171885,-0.02519513413666813,-0.10744352547447751,-0.3003817352016931
106,-0.017567229347627018,-0.12200253291563268,-0.026636667706876796,0.048448997127759484,0.44867623822728586
107,-0.7692849973170249,-0.3165641553538712,-0.9299367928142648,-1.034836462896886,0.03526140237999472
108,0.421844938968637,-0.07324820830888541,-0.449341309133126,-0.7181616502493395,-0.2839661152699374
109,0.4298154240865129,0.22135031557455453,-0.5663923012498646,-0.23215646769078363,-0.0359475114263551
110,-0.10703778076027516,-0.18779748843086572,-0.1570581205560248,-0.36111381419128336,-0.8277108492155252
111,0.047315080546533106,-0.11004485254400909,0.00831412282906539,0.08108574117894513,0.010330421236949203
112,0.03604634996838669,0.1211736839758685,0.09328092570312144,0.11268018944955178,0.16916396025965896
113,-0.09657716265124668,-0.006590166850224479,0.0868943826271992,0.10248221722967214,0.21198674935671163
114,-0.10928451342760453,-0.06778975113945275,-0.21252152618070247,-0.14830673433928185,-0.3564983489530932
115,0.5587394112219185,0.17921854376334737,-1.8427178147396464,-1.9423163845647278,-0.07531238794903736
116,-0.5419138868572392,-0.37235992598307316,0.5569486095964338,0.45654866634908065,-0.3279279790955522
117,-0.04607154540548588,-0.14223915766894785,-1.5853716606303208,-1.457721132682904,-0.044311396240451606
118,-0.21094978951156146,-1.2858263119871531,0.4253795651615986,0.7932927001404992,-1.6110705936673946
119,0.025621157932681084,0.21675786056190127,0.02993367616590712,-0.07527102099940584,0.20779400530410064
120,0.0122521367293257,0.02984625005464369,-0.08101069031134357,-0.017716922939447634,0.22777034569353852
121,0.11396400170367522,0.011589881907451022,0.4756033318167094,0.5854077197290017,-0.8338365024649894
122,-0.44628202658435995,0.4452112222080544,-0.8383370374832944,-0.5487559145560122,0.3680016192033533
123,-0.5121709204810997,0.07003361596725727,-1.3918678643212137,-0.4234691172931761,-0.5612707064098826
124,-0.16969026418041927,-1.345656770344816,-0.314482735953893,-0.7875183425272109,0.9708496566729525
125,0.47679407254337297,-0.658591320458634,0.901268726681482,0.5703356752679385,-0.48179387343809216
126,-0.05964131017177779,0.333222459750105,-0.14809754590144597,-0.03963664014617799,-0.30572651674978013
127,-0.07704296563322642,-0.2038021584863795,-0.058191150879181766,-0.05452861858872463,0.373395994910386
128,-0.05271593545390117,0.2876333129965354,0.16954954235540723,0.3865095561761688,-0.5147327448125981
129,0.06470911575183262,-0.11120537319637093,0.960557289848367,0.5227651596315808,-0.06167190614995183
130,-0.14432607265056366,-1.3171762409671228,-0.21496579669329738,-0.29182214738469103,-0.2530025097266137
131,0.3579002590583792,-0.18537281834170843,-0.5915861416485411,-0.45494868751947815,0.9335810669903667
132,0.0728145710243007,0.8954605192702323,2.043743946061802,2.1121755800413213,-0.1127333572836919
133,-0.01768565495980374,0.08341194554379555,-0.23507431271701396,-0.2643448541096829,0.06868133341320631
134,-0.017410570246426983,-0.0922778849383177,-0.07880683489490302,-0.03236043747188991,-0.01350469290441306
135,-0.0006597537067131022,-0.881770410407415,-0.8340539839269823,-0.8090754705037945,-0.8808094699345577
136,-0.002549521056342299,-0.6975193911256568,-0.9050338135994169,-0.6709703350178622,0.010559200528566362
137,-0.7457124223643122,0.1848387517920011,-0.7007091081390037,-0.7510662147004006,0.09153695770733482
138,-0.057792542289397356,-0.793042289758232,0.037797988238095395,-0.1768300404284932,0.8418983370433385
139,0.2414474832932455,0.5191173836516112,0.6097654594891672,0.7633585981217762,1.4363879159432518
140,-0.031155350005755224,-0.20856309026722142,-0.3265650627102251,-0.17465736655519432,-0.2444244951896132
141,-0.04743954050867947,0.061479340918228945,-0.061129970631490185,-0.05930596552981136,-0.045786993918398314
142,0.003158803571359366,0.44145122131916836,0.7323853330902999,0.4401353312220818,0.02082858191187287
143,-0.6911722755473729,-1.1685552246126703,0.3214714901221404,-0.08693359709359327,0.47228253584985525
144,-0.12601663487055945,0.11161181903676778,-0.17843066499616533,-0.030861876761984434,-1.3086304477621924
145,0.47745829230137415,-0.3432864824638272,0.7168689805386094,0.5894964493765236,0.1678409544782035
146,-0.10528878864105451,1.4359951540500717,1.9752705975927782,1.9677812780899584,0.004153309813986703
147,0.12354217798563884,-0.17173628385595116,0.13356857507219805,-0.24547879558310465,0.004153309813986703
148,-0.06293305119936363,-0.012415564415035522,0.1979750956989385,-0.000546593269123576,0.004153309813986703
149,0.2437119847256848,-0.022470747303271484,-1.206760534647623,-0.6889280573389662,0.004153309813986703
150,-0.40806081265140126,0.23552918490438035,0.48598829058165494,0.21740511070848756,0.004153309813986703
151,0.6322110092539982,0.299557799813581,0.7756459851070696,0.43905458676512177,0.004153309813986703
152,0.28196932322616197,-0.4989031429352176,-0.7440608835898765,-0.3914470002461676,0.004153309813986703
153,0.8763222310691335,1.0144926324051553,1.3931415658689894,1.102231295940637,0.004153309813986703
154,-0.01668905107135886,0.07257625325457592,0.13346982928716644,0.18885357019361582,0.004153309813986703
155,-0.04522196038894513,-0.24605642338652803,-0.15876935697299038,-0.07190225021767721,0.004153309813986703
156,-0.19073422779700452,0.7211031727013981,0.24211304126025937,0.25303411580034174,0.004153309813986703
157,0.18457975150510575,0.5082364637919973,0.5829141224550575,0.7827463215948808,0.004153309813986703
158,-0.1561614399315721,-0.4990006883307823,0.7114076117881338,0.9224901190978885,0.004153309813986703
159,0.16223812739000806,-0.771122003952568,-0.6526016606637415,-0.6283942000133727,0.004153309813986703
160,0.11154520731863861,0.07026479495922208,-0.3053640413425478,-0.20193017175716121,0.004153309813986703
161,-0.019449432524270623,-0.017853433293446158,0.09064613105844602,0.047362859295443024,0.004153309813986703
162,-0.017296608506570978,0.035188662642824386,-0.011772164518096005,0.0631617810318845,0.004153309813986703
163,-0.0301727704339414,0.21742632205205673,-0.058145009440598444,0.13924866867833888,0.987023290157235
164,0.4585636372177932,-0.27791391390185227,0.8098469361243628,0.6535110940119365,-0.26462374410027645
165,-0.016649464800100863,-0.5857532433274771,-0.4035255923773009,-0.34167358680515564,0.3131097518461201
166,-0.53663136802707,1.0417276479411526,-0.39306306863971796,-0.2793122828085337,0.031805447615527754
167,0.6254560138600246,-0.07303460867517525,1.3141406629238739,1.313507879782511,0.38166427462632113
168,-0.04451124502077279,0.13516502989174295,-0.25999148592064136,-0.17010518421476223,-0.37486551446809624
169,0.008389452862901107,-0.17925348181828163,-0.15064079990331553,-0.0309358455131871,0.10347321278636296
170,0.054261670062662186,-0.16197325026176632,-0.6058463909409733,-0.6920051498109863,0.6870899801396682
171,-0.36186557793114743,0.45168364070300365,-0.030582788115659593,0.3272519764486736,0.15082474969177084
172,-0.09021819202766834,-1.3109852612612383,-1.1181050441695914,-0.8745963972490437,-0.14045789026664895
173,-0.20668996585706842,1.164017758082544,-0.7518193905074975,-0.8164947731483414,1.255475884821846
174,-0.37309105870320425,-0.8359499506603418,0.019008215021214775,-0.10527324802179357,-0.47288823335905716
175,0.04814272778204691,0.07654321514471114,0.009714486613792064,0.041847217375423226,-0.24992559061088232
176,-0.03219671939609734,0.009817245264345461,0.004974853773746376,0.01402994447747698,-0.20429497713120703
177,-0.13223146812472217,-0.4092246781096655,0.0675119796295046,0.3453179060133439,-0.3799184198101169
178,0.32622456502624986,0.6128327501145447,0.9546728531828087,0.9480879073593752,0.352848437781803
179,0.07621398110899535,0.3514890225423974,-0.49486902779127495,-0.7733450647322657,-0.1764998611313785
180,-0.34285857157743843,0.3533757010416695,0.9887009270269157,0.620943888544185,0.3174261658842211
181,0.23163135469370413,-0.1858693083423708,0.036488423671030557,0.11422750785028185,-0.7703796987827005
182,-0.027069126283777556,0.01626566302358968,-0.0315230910125511,-0.02217223584776839,0.10042392707209093
183,0.027058176945145805,-0.01555416041364444,-0.14206072565467645,-0.03321565566702892,0.004153309813986703
184,-0.06551237720045838,-0.23751710025737507,-0.11203700355108386,-0.17636028524099556,0.3070115343079049
185,-0.3059946762466835,0.18253072378673008,0.09663993090230034,0.31569448866840166,-0.45016505409659
186,-0.30465725889855405,-0.4753013686519114,0.08720935778569175,0.45369044347646476,-0.8660576742496993
187,0.398624183216291,0.006049092513927962,-0.20982948749315683,-0.18930501024511742,-0.2192377333726237
188,0.18959638436447693,0.38674981846656337,-0.356988940059766,-0.131301620492061,-0.3770504688838901
189,0.02650020409354916,-0.03227503091870483,0.22846693946235036,0.08218434934656178,0.041378874064716895
190,0.01953027686193506,-0.007870952864912902,-0.17916671198465858,0.07300688709276688,0.12715947024638788
191,0.11211516862598439,-0.0023702447907059166,0.8492995826913734,0.2173556636208155,0.6795172010157594
192,-0.07675481982283228,0.18259474397928077,-0.4087709105084296,-0.35241732707609,-0.17023711480526688
193,-0.054208805904171396,-0.6595651961127553,-1.0668821811004854,-1.4103625143465277,-1.0192162351629448
194,-0.113454794792917,-0.17676511463323602,-0.3770526442791856,0.05788702628802192,0.1856496788865112
195,-0.1801677993470387,-0.20881871275008507,0.1136573845139057,0.16217888261158506,0.35045162436176697
196,0.00710189857465782,0.09976044953373256,-0.022538802494163082,-0.0349401163350901,-0.04193454732923792
197,0.07359994517436949,0.034301359003798756,0.059827838350398496,0.01795250559363506,0.004153309813986703
198,0.1661016456704767,-0.42328005263475543,-0.21747079898027552,-0.20068133758650633,-0.3008938338349754
199,0.3303591164303866,0.24707365073476165,-1.0658321683424934,-1.1680047900208141,-0.08519179233450982
200,-0.047762834818634324,-0.012410323240674204,-0.021027613398703737,-0.02487589293041459,0.039526592336121505
201,0.1893607239982628,1.0159966776186822,0.960312102751048,0.8917612064232436,0.6429420611499757
202,0.14985530765575322,0.283640019427423,0.28691934308398126,0.12745835225089042,-1.2733653084171617
203,-0.06915707141981428,-0.2559717501102313,-0.18502636086513097,-0.12804956751135427,0.04106542925056403
204,0.01777594991010077,0.060168274446921396,0.09671755275562899,0.011411629129209249,0.2127096370135137
205,0.4369505354932807,-0.13306346731100455,-0.444997918607849,-0.33266216948964994,-0.011897457739546747
206,-0.2051525839054768,0.02507264028230853,0.6241184850282488,0.7724428335211057,-0.3176496152122978
207,0.16276897402046334,0.01632411810898374,0.32787437934775054,0.15947781267965944,-0.017989704910576672
208,-0.4752826369504108,-0.13759156502611006,-1.0529412069244417,-0.7893038131698384,0.012535150799147726
209,-0.31267112462404156,-0.6673286603624379,-0.838593681537028,-0.6907459353879121,-0.3152188956793312
210,0.04422889453975997,0.07208735349625049,0.10280935360708585,0.09332860033037302,0.03680458079594797
211,-0.06162498996788255,0.004273188193092281,0.06396458124927033,0.03296547107404276,0.050988042283323154
212,-0.6009188236633582,-0.25519792276806896,0.3420452869365819,0.313685214575163,0.18108217071427107
213,0.015025139086079276,-0.4405345093955086,-1.4808108310840014,-0.957132500374396,0.03512909103375193
214,0.4661851900740819,0.18482353053993322,0.14532665627526667,-0.09244020435836102,0.2538293306194461
215,-0.31293328189760333,0.12037608984707285,-0.7749465763987783,-0.9387639547017695,0.542563694417016
216,-0.2674497653199652,0.5826328396673613,0.20589455010717578,0.11508994233757497,-0.2640382063094455
217,0.03520654929889676,-0.07707956111924065,-0.031076156136993677,0.01650370511109319,0.0018303395387888471
218,-0.01743933642263471,-0.059944751429265905,0.0179295567224654,-0.03668980429259278,0.04460150348933576
219,0.1929403301827092,0.47842719980518966,0.11231963413736118,0.1229220053937446,-0.42248983440687066
220,-0.14607378011941416,-0.5374425623479938,-0.7606232018421076,-0.4577427407940505,0.47369458818260646
221,0.35483276955055304,-0.08588090814150798,-0.15415011686792665,-0.2381887846298119,0.6173607336117026
222,-0.001581798854687462,-0.3419438509888939,0.9871305917417073,0.6521034488058132,-0.9560678368972256
223,-0.03785425068586873,0.4060156608128171,-0.7384539690189976,-1.0467908981739424,0.3116699756225212
224,-0.05809149184951066,-0.10016149689988157,0.08022642217641433,0.1678954745600468,0.02491749444166685
225,0.004992735465391675,0.0708896468117735,0.09398322924535726,0.027670153324252822,-0.029494975612502874
226,-0.09157029256970182,0.1263260659270916,0.1901322977817168,0.029729331344128265,-0.8050929248981564
227,0.023620592751226535,-0.018995212822377202,0.803129729133582,0.5801145138341657,0.4771488224416345
228,0.4706920330847367,-0.2892861337709276,0.08106290991466197,0.10019456835475098,0.3242103547366558
229,0.23258374010999716,-0.028111013250448444,0.19370633851457286,0.04719227450357563,0.07576415537533936
230,-0.17273908228622709,-0.6639005900582309,-1.2163697806551304,-0.8958193540588631,0.062235842074942635
231,-0.08896226265958006,0.17695573911207718,0.24170163418442023,0.10602615096184397,0.12372976878811426
232,0.08442755504611761,-0.03368542869211867,-0.01686821519069546,-0.000546593269123576,-0.021978980429258377
233,-0.11524553250999121,-0.13327342844743645,-0.6120344825519004,-0.5685328239059535,-0.27075541740161035
234,0.06968001878057353,-0.26233382393478033,-0.4171887766969646,-0.34774911175932677,0.40978556451084086
235,-0.5563506484127919,0.21989201097914216,0.35625122441686213,0.9010940796141471,1.0012778291562718
236,-0.05184721084647255,-0.32089646471594396,0.3191951910912009,0.5693083932287886,0.09193236541221433
237,0.16118548734734092,-0.6965387116230198,-0.1916077666289254,0.038539768808155586,-0.06262388607351327
238,-0.0214500033625911,0.02603158029122682,0.17983357396169378,0.036355086378099595,0.08391771800212591
239,-0.002549521056342299,0.0134767910267758,-0.12938099364321706,0.02747245103975382,-0.0337090660296293
240,0.0716564747881251,0.05887924479688333,-0.16861172321403212,-0.2780173378766862,0.3929098470230709
241,-0.16028767967379934,-0.9511512936442804,-0.9014845284810703,-1.1326865681882883,0.2646925330651556
242,0.5658410716334288,0.3667283693417024,0.2283010324406813,0.24341882536241302,-0.3277317023352377
243,0.31161789388036826,-0.7297750269596625,-0.6135200513876206,-0.5325222010868149,-0.16399777834283588
244,-0.1691022142602405,1.1407727228980786,1.44249145040702,0.9844052791628342,0.7202002032330169
245,0.07134709108587545,-0.21447877367494908,0.07509777201927959,-0.12862828966683587,-0.05765419595232393
246,-0.09838211108171302,0.018114092600490385,-0.36710244471926073,0.07052671280945538,-0.008992941115591091
247,-0.02078853278862931,-0.38032799311660764,-0.1148663473631617,-0.3018893391820106,0.062066879805464964
248,-0.11672626141374931,-0.18665379828825607,-0.8514298549112932,-0.7606365068891634,0.02508683264532905
249,-0.34174521299930416,-1.0610090106313717,-2.1034474175240683,-1.8743266405297023,-0.09395661790427273
250,0.30907798368994704,0.09732096167558299,0.5108307497679083,0.37827115009104784,0.8350034734492993
251,-0.06599155944006213,-1.282218982010892,-0.3892223797999744,-0.24841609662859301,-1.1110130293904825
252,0.015982538001068407,-0.12522638343370412,-0.2419108156076679,-0.1685498113261745,0.23032180682747422
253,0.010344832116468751,0.053941873224578864,0.03585268468191971,0.022968407050824577,-0.017611607771849006
254,-0.25553594987404565,-0.5892330037527316,-0.8593229586067526,0.6234505541724893,0.005386733817698228
255,-0.015042735750033287,0.10955801852698459,0.4550691561098681,0.1725372458761547,-0.8373614166943545
256,-0.04134481201539648,0.18726838253728145,-0.4603148636801138,-0.27778476876679514,-0.0631107422088723
257,-0.337790105242753,-0.14080242936912318,0.8446590004120382,0.06461644776338843,-0.35386809123131024
258,0.2936248697064553,-0.6170170565146648,-1.4600859737611922,-0.8372516179628114,0.30569624110136046
259,0.009804327733957278,-0.054401599270157266,0.024037515073359106,0.08160357568012634,0.13929991197164276
260,-0.008208730889738218,0.023819654906301644,0.017983495497434193,0.001599151941841122,0.0008469650112968227
261,-0.34359341192229753,0.6063814561331649,0.13502282309407018,0.12449806553759309,0.14198887735156454
262,0.3830294344524714,0.2877968812982039,-0.33053108342398296,0.46614326358179137,-0.0515894516895672
263,-0.10537788704894968,-0.01791653492294215,-0.2788623701687987,-0.12944242326749383,0.4032257089852601
264,-0.18788560281355396,1.860379794515745,1.1831908924747816,0.629876643935047,-0.1505388478241535
265,-0.09694638013326567,1.1192783189655808,2.1942312543551736,1.937806584587002,-1.223097361813089
266,0.012573112504701726,-0.5496082455496796,-0.6093125560438399,-0.41549727348673293,0.1757080421468535
267,-0.0323158553322914,0.04901383871976808,0.032127578012141216,0.10694990599854305,-0.03408470801701822
268,0.1352240264606457,-0.08492958431599584,-0.24535058209163754,-0.20153796854711123,0.29677972133181657
269,-0.049323167366111996,0.7963363845939447,1.0126848921777236,0.6472406743034674,0.06873092979637545
270,-0.6085243981309545,-0.0920621539892634,-0.07992010668086791,-0.02387032531320732,0.21430845801842444
271,-0.19435156157744302,-0.0706575906576321,-0.46832547549025155,-0.5412467198919834,-0.21101038289084317
272,0.03170042670987193,0.007862356965526661,0.059734468398089505,0.06366631199327578,0.028473216033729768
273,-0.002549521056342299,-0.0023702447907059166,-0.005706624542852337,-0.000546593269123576,0.004153309813986703
274,-0.2726170379355667,0.817637955291306,0.4036634004742117,0.1901277003692918,-0.5964750398435749
275,-0.34431659839977913,-0.6540033882554012,-0.5178726369110732,-0.2656687880925708,-0.4777889428735557
276,0.10568219703907818,0.02888496861914329,0.037010984732128605,-0.0581621000293452,0.20627693831141297
277,1.0009373936998103,-0.5249936290578386,-0.4803426334316847,-0.04220289474021552,-0.6162617302901194
278,-0.22077803086547942,0.01761838259441073,0.4178139434122142,-0.8452803005200566,0.46867131154746156
279,-0.40987282456703517,-0.5807291573112527,-1.0823410860000344,0.25933739243255616,0.073204436528235
280,-0.024390043249019167,-0.18012121046007978,0.21156078675311538,-0.054463470400442644,-0.03904184666536446
281,0.006998642703715772,0.043569167619319615,-0.015688896012407624,0.0036555849177213784,-0.08404301423096157
282,-0.01757807530942488,0.267413927871174,-0.10923820167387424,-0.07052559956722786,0.10804787328561456
283,0.20979293098453494,0.38734752278787654,0.37775022952583076,0.3404937569683917,0.9288805701051835
